attendance,is_federal_holiday,venue,on_grass,temperature,wind_speed,team1_name,team1_pre_win,team1_pre_loss,team1_pre_win_pct,team1_streak,team2_name,team2_pre_win,team2_pre_loss,team2_pre_win_pct,team2_streak,salary-500-800,salary-800-1500,salary-1500,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month_April,month_August,month_July,month_June,month_March,month_May,month_November,month_October,month_September,weather_Cloudy,weather_Drizzle,weather_In Dome,weather_Overcast,weather_Rain,weather_Sunny,season_type,season,home_team_avg_att_last_year,start_hour,start_hour_label_afternoon,start_hour_label_evening,start_hour_label_night,start_hour_label_noon,game_page_url,start_time,previous_5_to_10MA,lle1,lle2
35393,0,Citizens Bank Park,1,1.8377061768383856,0.6988744996265769,WSN,-0.2005527398910685,1.200147767770123,0.3396226415094339,-0.3786444784385669,PHI,0.5927392113629293,0.301854273293563,0.5384615384615384,0.3344646910007815,-0.2406566794449572,-1.9475228711019807,-0.7054448817350786,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,19,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202208040.shtml,2022-08-04 19:05:00,33708.6,0.0089148519191633,0.0022236793843648075
16808,0,Progressive Field,1,1.082705723482719,-0.8850538530631505,HOU,1.0669116528276592,-0.104840433531639,0.6415094339622641,0.3938809207036373,CLE,0.513559324767792,0.3834562811659527,0.5192307692307693,0.3344646910007815,-1.7017439910677297,-0.650536695478007,-1.089090334216659,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.0356102453905314,19,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202208040.shtml,2022-08-04 19:10:00,27598.8,0.00893424990496413,-0.00144750622084824
18970,0,Kauffman Stadium,1,1.3658308934910943,0.3028924114541451,BOS,0.4727877187407555,0.5068727858285621,0.5,-0.3786444784385669,KCR,-0.0011099381006002,0.95467033627268,0.3904761904761905,-0.8425568458767296,-2.188773094941987,-1.0828654206859984,-0.7054448817350786,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4874749377072287,19,0,1,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202208040.shtml,2022-08-04 19:10:00,20091.0,0.006629127550425647,0.0021769425517391087
16595,0,Comerica Park,1,0.6108304401354279,-0.8850538530631505,TBR,0.552004243285676,0.3437492606658417,0.5288461538461539,0.3938809207036373,DET,0.0384800051969683,0.95467033627268,0.3962264150943396,-0.4502163335842259,-1.214714887193472,-1.9475228711019807,-1.4727357866982391,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.452464770887793,19,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202208040.shtml,2022-08-04 19:10:00,25450.0,0.00822333294918422,9.879195380590672e-05
38693,0,Citi Field,1,1.082705723482719,0.8968655437127928,ATL,0.8688703414653579,0.0582830916310812,0.6,-0.3786444784385669,NYM,0.9886386443386156,-0.106155766068385,0.6346153846153846,0.3344646910007815,-0.7276857833192146,1.51110693056195,-1.089090334216659,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202208040.shtml,2022-08-04 19:10:00,38114.2,0.006869639879629266,0.002124693047329971
35689,0,Wrigley Field,1,0.5164553834659695,0.6988744996265769,MIA,0.2747464073784543,0.6699963109912824,0.4571428571428571,0.3938809207036373,CHC,-0.0011099381006002,0.9138693323364852,0.3942307692307692,-2.019578382754241,-0.7276857833192146,-1.9475228711019807,-2.2400266916614,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,1.0485112689945344,13,0,0,0,1,https://www.baseball-reference.com/boxes/CHN/CHN202208050.shtml,2022-08-05 13:20:00,39239.8,0.008414401335237055,0.004736867446299396
17720,0,Chase Field,0,0.044580100118678,-1.4790269853217983,COL,0.2351381451059941,0.8331198361540028,0.4351851851851852,0.3938809207036373,ARI,0.1968397783872429,0.7098643126555112,0.4423076923076923,-0.4502163335842259,-0.7276857833192146,-1.0828654206859984,-1.089090334216659,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4751909983918569,18,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202208050.shtml,2022-08-05 18:40:00,26315.0,0.007647822844157277,0.00107376230974034
25470,0,Globe Life Field,0,0.1389551567881363,-1.4790269853217983,CHW,0.4727877187407555,0.466091904537882,0.5047619047619047,-0.3786444784385669,TEX,0.2364297216848115,0.7098643126555112,0.4476190476190476,0.3344646910007815,0.2463724244293002,-0.2182079702700156,-0.3217994292534983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4791870529334436,19,0,1,0,0,https://www.baseball-reference.com/boxes/TEX/TEX202208050.shtml,2022-08-05 19:05:00,30196.8,0.009652685415621904,-0.0022410223179867178
22024,0,Citizens Bank Park,1,1.4602059501605529,-0.6870628089769346,WSN,-0.2005527398910685,1.2409286490608036,0.3364485981308411,-0.7649071780096691,PHI,0.6323291546604979,0.301854273293563,0.5428571428571428,0.7268052032932852,-0.7276857833192146,-1.0828654206859984,-1.089090334216659,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,19,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202208050.shtml,2022-08-05 19:05:00,36631.6,0.010618316266817595,0.007114009715226819
25613,0,Oriole Park at Camden Yards,1,0.1389551567881363,0.3028924114541451,PIT,0.0767050960161531,0.8739007174446828,0.4095238095238095,1.1664063198458416,BAL,0.513559324767792,0.4242572851021475,0.5142857142857142,1.119145715585789,-1.7017439910677297,-1.5151941458939897,-2.2400266916614,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-1.7638318890761924,19,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202208050.shtml,2022-08-05 19:05:00,22662.4,0.008364510557042975,4.562455653284184e-06
42654,0,T-Mobile Park,1,-0.2385450698896968,-0.0930896767182867,LAA,0.1163133582886134,0.8331198361540028,0.419047619047619,-0.7649071780096691,SEA,0.6323291546604979,0.3426552772297579,0.5377358490566038,0.7268052032932852,0.7334015283035576,-1.9475228711019807,-1.4727357866982391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0221882878104152,19,0,1,0,0,https://www.baseball-reference.com/boxes/SEA/SEA202208050.shtml,2022-08-05 19:10:00,26025.2,0.008419409474884792,-0.0007864379173495102
40305,0,Citi Field,1,1.082705723482719,0.500883455540361,ATL,0.8688703414653579,0.0990639729217613,0.5943396226415094,-0.7649071780096691,NYM,1.0282285876361843,-0.106155766068385,0.638095238095238,0.7268052032932852,-0.7276857833192146,1.51110693056195,-0.7054448817350786,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202208050.shtml,2022-08-05 19:10:00,36222.4,0.007744431284785665,-6.3559669784536e-05
29593,0,Target Field,1,1.4602059501605529,1.4908386759714407,TOR,0.710437292375517,0.2214066167938015,0.5619047619047619,0.3938809207036373,MIN,0.5531492680653606,0.3834562811659527,0.5238095238095238,-0.4502163335842259,0.2463724244293002,-0.650536695478007,-1.85638123917982,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.208698949314617,19,0,1,0,0,https://www.baseball-reference.com/boxes/MIN/MIN202208050.shtml,2022-08-05 19:10:00,31769.0,0.008208678444526026,0.0007816979933395957
52714,0,Dodger Stadium,1,0.2333302134575946,-0.2910807208045027,SDP,0.7896538169204375,0.2621874980844816,0.5648148148148148,-0.3786444784385669,LAD,1.2261783041240275,-0.3101607857493591,0.6857142857142857,1.9038267401707964,-0.2406566794449572,-0.650536695478007,0.4454914757096622,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,2.4452943334903248,19,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202208050.shtml,2022-08-05 19:10:00,52691.8,0.006332838068998283,0.0023623396160305735
21246,0,Kauffman Stadium,1,1.554581006830011,0.3028924114541451,BOS,0.4727877187407555,0.5476536671192421,0.4953271028037383,-0.7649071780096691,KCR,0.0384800051969683,0.95467033627268,0.3962264150943396,0.3344646910007815,-2.188773094941987,-1.5151941458939897,-0.3217994292534983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4874749377072287,19,0,1,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202208050.shtml,2022-08-05 19:10:00,19787.2,0.0060649115215057735,0.0033264111203234036
21547,0,Comerica Park,1,0.8939556101438028,-0.2910807208045027,TBR,0.5916125055581363,0.3437492606658417,0.5333333333333333,0.7801436202747395,DET,0.0384800051969683,0.9954713402088748,0.3925233644859813,-0.8425568458767296,-0.2406566794449572,-2.3798515963099725,-1.4727357866982391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.452464770887793,19,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202208050.shtml,2022-08-05 19:10:00,25206.4,0.008364581577348833,4.578322095201532e-06
24712,0,Progressive Field,1,0.6108304401354279,-0.8850538530631505,HOU,1.1065199151001193,-0.104840433531639,0.6448598130841121,0.7801436202747395,CLE,0.513559324767792,0.4242572851021475,0.5142857142857142,-0.4502163335842259,-1.7017439910677297,-1.0828654206859984,-1.4727357866982391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.0356102453905314,19,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202208050.shtml,2022-08-05 19:10:00,26951.2,0.00990105897266539,-0.0039033344081235125
33239,0,American Family Field,1,0.4220803267965112,0.1049013673679291,CIN,0.0370968337436929,0.8739007174446828,0.4038461538461538,-0.3786444784385669,MIL,0.6323291546604979,0.301854273293563,0.5428571428571428,-1.6272378704617372,-1.7017439910677297,-1.9475228711019807,-0.7054448817350786,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.7760743740710466,19,0,1,0,0,https://www.baseball-reference.com/boxes/MIL/MIL202208050.shtml,2022-08-05 19:10:00,36407.8,0.009913381030634856,-0.002875870193330804
46940,0,Busch Stadium III,1,1.4602059501605529,-0.0930896767182867,NYY,1.1461281773725795,-0.1864021961129992,0.660377358490566,-0.7649071780096691,STL,0.6323291546604979,0.301854273293563,0.5428571428571428,1.5114862278782928,-1.214714887193472,-1.0828654206859984,0.4454914757096622,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.6608288029011082,19,0,1,0,0,https://www.baseball-reference.com/boxes/SLN/SLN202208050.shtml,2022-08-05 19:15:00,44058.6,0.013272892854283454,0.01806191221977696
41507,0,T-Mobile Park,1,-0.1441700132202385,-0.2910807208045027,LAA,0.1559216205610736,0.8331198361540028,0.4245283018867924,0.3938809207036373,SEA,0.6323291546604979,0.3834562811659527,0.5327102803738317,-0.4502163335842259,0.2463724244293002,-1.9475228711019807,-1.85638123917982,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0221882878104152,13,0,0,0,1,https://www.baseball-reference.com/boxes/SEA/SEA202208061.shtml,2022-08-06 13:10:00,24475.6,0.008419409474884792,-0.0007864379173495102
37790,0,Citi Field,1,1.4602059501605529,0.500883455540361,ATL,0.9084786037378182,0.0990639729217613,0.5981308411214953,0.3938809207036373,NYM,1.0282285876361843,-0.0653547621321902,0.6320754716981132,-0.4502163335842259,-0.7276857833192146,1.51110693056195,-1.4727357866982391,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.0609309396493819,13,0,0,0,1,https://www.baseball-reference.com/boxes/NYN/NYN202208061.shtml,2022-08-06 13:10:00,36723.2,0.0072906697392715256,0.0027796638552337006
36787,0,Wrigley Field,1,1.648956063499469,0.3028924114541451,MIA,0.2747464073784543,0.7107771922819625,0.4528301886792453,-0.3786444784385669,CHC,0.0384800051969683,0.9138693323364852,0.4,0.3344646910007815,-0.7276857833192146,-1.5151941458939897,-2.2400266916614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.0485112689945344,13,0,0,0,1,https://www.baseball-reference.com/boxes/CHN/CHN202208060.shtml,2022-08-06 13:20:00,39631.4,0.008439814032355913,0.006212881867602155
40065,0,RingCentral Coliseum,1,-0.0497949565507802,1.4908386759714407,SFG,0.3935711941958351,0.5884345484099223,0.4811320754716981,-1.537432577151873,OAK,-0.0011099381006002,1.0362723441450696,0.3831775700934579,0.7268052032932852,-0.7276857833192146,-1.9475228711019807,-0.7054448817350786,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.2133747208165873,16,1,0,0,0,https://www.baseball-reference.com/boxes/OAK/OAK202208060.shtml,2022-08-06 16:07:00,17206.4,0.008108359785980119,0.0003017677574481993
41086,0,Oriole Park at Camden Yards,1,1.4602059501605529,0.500883455540361,PIT,0.0767050960161531,0.9146815987353628,0.4056603773584906,-0.3786444784385669,BAL,0.5531492680653606,0.4242572851021475,0.5188679245283019,1.5114862278782928,-1.7017439910677297,-1.5151941458939897,-2.2400266916614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.7638318890761924,17,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202208060.shtml,2022-08-06 17:05:00,23374.8,0.008364510557042975,4.562455653284184e-06
21146,0,Chase Field,0,3.1589569702108022,-1.4790269853217983,COL,0.2351381451059941,0.8739007174446828,0.4311926605504587,-0.3786444784385669,ARI,0.2364297216848115,0.7098643126555112,0.4476190476190476,0.3344646910007815,-0.2406566794449572,-1.5151941458939897,-1.4727357866982391,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4751909983918569,17,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202208060.shtml,2022-08-06 17:10:00,23461.2,0.007621697036013655,0.0011283340454451404
38275,0,Globe Life Field,0,0.1389551567881363,-1.4790269853217983,CHW,0.5123959810132158,0.466091904537882,0.5094339622641509,0.3938809207036373,TEX,0.2364297216848115,0.750665316591706,0.4433962264150943,-0.4502163335842259,-1.214714887193472,-1.5151941458939897,-0.3217994292534983,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4791870529334436,18,0,1,0,0,https://www.baseball-reference.com/boxes/TEX/TEX202208060.shtml,2022-08-06 18:05:00,31073.2,0.009523874701289403,-0.001977047255596283
27078,0,Citizens Bank Park,1,1.4602059501605529,0.500883455540361,WSN,-0.2005527398910685,1.2817095303514836,0.3333333333333333,-1.1511698775807713,PHI,0.6719190979580666,0.301854273293563,0.5471698113207547,1.119145715585789,0.2463724244293002,-1.0828654206859984,-0.7054448817350786,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,18,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202208060.shtml,2022-08-06 18:05:00,39621.6,0.008695388628700838,0.001446583291191734
52124,0,Dodger Stadium,1,0.7995805534743445,0.1049013673679291,SDP,0.7896538169204375,0.3029683793751617,0.5596330275229358,-0.7649071780096691,LAD,1.265768247421596,-0.3101607857493591,0.6886792452830188,2.2961672524633,-0.2406566794449572,0.2141207549379757,0.4454914757096622,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,2.4452943334903248,18,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202208060.shtml,2022-08-06 18:10:00,52643.2,0.007338411097156015,0.0008051025607296604
19136,0,Kauffman Stadium,1,2.0264562901773027,0.500883455540361,BOS,0.5123959810132158,0.5476536671192421,0.5,0.3938809207036373,KCR,0.0384800051969683,0.9954713402088748,0.3925233644859813,-0.4502163335842259,-2.188773094941987,-1.5151941458939897,-0.7054448817350786,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.4874749377072287,18,0,1,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202208060.shtml,2022-08-06 18:10:00,17643.4,0.004841254992863609,0.005546265640623884
40101,0,Comerica Park,1,1.4602059501605529,0.8968655437127928,TBR,0.6312207678305966,0.3437492606658417,0.5377358490566038,1.1664063198458416,DET,0.0384800051969683,1.0362723441450696,0.3888888888888889,-1.2348973581692333,-0.2406566794449572,-1.9475228711019807,-1.4727357866982391,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.452464770887793,18,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202208060.shtml,2022-08-06 18:10:00,26752.8,0.008056410600632303,-0.0005532170303073276
25327,0,Progressive Field,1,0.9883306668132612,-0.6870628089769346,HOU,1.1461281773725795,-0.104840433531639,0.6481481481481481,1.1664063198458416,CLE,0.513559324767792,0.4650582890383423,0.5094339622641509,-0.8425568458767296,-1.214714887193472,-1.0828654206859984,-1.4727357866982391,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0356102453905314,18,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202208060.shtml,2022-08-06 18:10:00,25213.6,0.00990105897266539,-0.0039033344081235125
27471,0,Target Field,1,0.1389551567881363,-0.0930896767182867,TOR,0.710437292375517,0.2621874980844816,0.5566037735849056,-0.3786444784385669,MIN,0.5927392113629293,0.3834562811659527,0.5283018867924528,0.3344646910007815,-0.2406566794449572,-0.650536695478007,-1.85638123917982,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,regular,2022,-0.208698949314617,18,0,1,0,0,https://www.baseball-reference.com/boxes/MIN/MIN202208060.shtml,2022-08-06 18:10:00,31124.0,0.00783009574627673,0.001849156004124567
35784,0,American Family Field,1,1.3658308934910943,0.500883455540361,CIN,0.0370968337436929,0.9146815987353628,0.4,-0.7649071780096691,MIL,0.6719190979580666,0.301854273293563,0.5471698113207547,0.3344646910007815,-1.7017439910677297,-1.5151941458939897,-1.089090334216659,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.7760743740710466,18,0,1,0,0,https://www.baseball-reference.com/boxes/MIL/MIL202208060.shtml,2022-08-06 18:15:00,36067.4,0.010318135525298977,-8.255911444937202e-05
48581,0,Busch Stadium III,1,1.8377061768383856,0.1049013673679291,NYY,1.1461281773725795,-0.1456213148223191,0.6542056074766355,-1.1511698775807713,STL,0.6719190979580666,0.301854273293563,0.5471698113207547,1.9038267401707964,-0.7276857833192146,-0.650536695478007,0.8291369281912425,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.6608288029011082,18,0,1,0,0,https://www.baseball-reference.com/boxes/SLN/SLN202208060.shtml,2022-08-06 18:15:00,43703.8,0.008850569906990152,0.014767810297861532
37452,0,Citi Field,1,1.271455836821636,0.6988744996265769,ATL,0.9084786037378182,0.1398448542124414,0.5925925925925926,-0.3786444784385669,NYM,1.067818530933753,-0.0653547621321902,0.6355140186915887,0.3344646910007815,0.2463724244293002,0.2141207549379757,-0.7054448817350786,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202208062.shtml,2022-08-06 19:10:00,34933.0,0.009042493295197712,0.005426209462239855
27065,0,T-Mobile Park,1,0.5164553834659695,-1.0830448971493665,LAA,0.1559216205610736,0.8739007174446828,0.4205607476635514,-0.3786444784385669,SEA,0.6719190979580666,0.3834562811659527,0.5370370370370371,0.3344646910007815,0.2463724244293002,-1.9475228711019807,-1.85638123917982,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0221882878104152,19,0,1,0,0,https://www.baseball-reference.com/boxes/SEA/SEA202208062.shtml,2022-08-06 19:10:00,24553.0,0.008419409474884792,-0.0007864379173495102
22688,0,Progressive Field,1,1.1770807801521777,-0.0930896767182867,HOU,1.1461281773725795,-0.064059552240959,0.6422018348623854,-0.3786444784385669,CLE,0.5531492680653606,0.4650582890383423,0.514018691588785,0.3344646910007815,-1.214714887193472,-1.9475228711019807,-1.4727357866982391,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.0356102453905314,12,0,0,0,1,https://www.baseball-reference.com/boxes/CLE/CLE202208070.shtml,2022-08-07 12:05:00,24757.8,0.00990105897266539,-0.0039033344081235125
31605,0,RingCentral Coliseum,1,-0.1441700132202385,0.8968655437127928,SFG,0.4331794564682953,0.5884345484099223,0.4859813084112149,0.3938809207036373,OAK,-0.0011099381006002,1.0770733480812644,0.3796296296296296,-0.4502163335842259,-1.7017439910677297,-1.9475228711019807,-1.089090334216659,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.2133747208165873,13,0,0,0,1,https://www.baseball-reference.com/boxes/OAK/OAK202208070.shtml,2022-08-07 13:07:00,21050.2,0.007460455317946418,0.0017596903364880214
20644,0,Chase Field,0,-0.1441700132202385,-1.2810359412355825,COL,0.2747464073784543,0.8739007174446828,0.4363636363636363,0.3938809207036373,ARI,0.2364297216848115,0.750665316591706,0.4433962264150943,-0.4502163335842259,-1.214714887193472,-1.0828654206859984,-1.4727357866982391,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4751909983918569,13,0,0,0,1,https://www.baseball-reference.com/boxes/ARI/ARI202208070.shtml,2022-08-07 13:10:00,23632.2,0.007624685533572076,0.0011239404480609357
14949,0,Kauffman Stadium,1,1.648956063499469,0.8968655437127928,BOS,0.5123959810132158,0.5884345484099223,0.4954128440366973,-0.3786444784385669,KCR,0.078069948494537,0.9954713402088748,0.3981481481481481,0.3344646910007815,-2.188773094941987,-1.0828654206859984,-0.7054448817350786,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.4874749377072287,13,0,0,0,1,https://www.baseball-reference.com/boxes/KCA/KCA202208070.shtml,2022-08-07 13:10:00,14764.6,0.006629127550425647,0.0021769425517391087
40063,0,American Family Field,1,0.8939556101438028,-1.4790269853217983,CIN,0.0767050960161531,0.9146815987353628,0.4056603773584906,0.3938809207036373,MIL,0.6719190979580666,0.3426552772297579,0.5420560747663551,-0.4502163335842259,-0.7276857833192146,-1.9475228711019807,-0.7054448817350786,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,0.7760743740710466,13,0,0,0,1,https://www.baseball-reference.com/boxes/MIL/MIL202208070.shtml,2022-08-07 13:10:00,34059.4,0.008251775731108812,0.0008839194422142879
26155,0,Target Field,1,-0.3329201265591552,-0.6870628089769346,TOR,0.710437292375517,0.3029683793751617,0.5514018691588785,-0.7649071780096691,MIN,0.6323291546604979,0.3834562811659527,0.5327102803738317,0.7268052032932852,0.7334015283035576,-0.650536695478007,-1.4727357866982391,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-0.208698949314617,13,0,0,0,1,https://www.baseball-reference.com/boxes/MIN/MIN202208070.shtml,2022-08-07 13:10:00,32195.6,0.008197124331351148,0.0008167528949428249
34837,0,T-Mobile Park,1,0.1389551567881363,-0.6870628089769346,LAA,0.1955298828335338,0.8739007174446828,0.4259259259259259,0.3938809207036373,SEA,0.6719190979580666,0.4242572851021475,0.5321100917431193,-0.4502163335842259,1.2204306321778151,-1.9475228711019807,-2.2400266916614,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0221882878104152,13,0,0,0,1,https://www.baseball-reference.com/boxes/SEA/SEA202208070.shtml,2022-08-07 13:10:00,25684.4,0.007938593526365076,0.0014272610321588177
46472,0,Busch Stadium III,1,1.932081233507844,-0.0930896767182867,NYY,1.1461281773725795,-0.104840433531639,0.6481481481481481,-1.537432577151873,STL,0.7115090412556352,0.301854273293563,0.5514018691588785,2.2961672524633,-0.7276857833192146,-0.650536695478007,0.4454914757096622,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.6608288029011082,13,0,0,0,1,https://www.baseball-reference.com/boxes/SLN/SLN202208070.shtml,2022-08-07 13:15:00,43418.2,0.009829701036513778,0.012443290214062782
30177,0,Wrigley Field,1,0.3277052701270529,-0.0930896767182867,MIA,0.2747464073784543,0.7515580735726426,0.4485981308411215,-0.7649071780096691,CHC,0.078069948494537,0.9138693323364852,0.4056603773584906,0.7268052032932852,-0.7276857833192146,-1.9475228711019807,-2.2400266916614,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.0485112689945344,13,0,0,0,1,https://www.baseball-reference.com/boxes/CHN/CHN202208070.shtml,2022-08-07 13:20:00,39415.0,0.008414401335237055,0.004736867446299396
29579,0,Globe Life Field,0,0.1389551567881363,-1.4790269853217983,CHW,0.5123959810132158,0.5068727858285621,0.5046728971962616,-0.3786444784385669,TEX,0.2760196649823802,0.750665316591706,0.4485981308411215,0.3344646910007815,-0.2406566794449572,-0.650536695478007,-0.7054448817350786,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4791870529334436,13,0,0,0,1,https://www.baseball-reference.com/boxes/TEX/TEX202208070.shtml,2022-08-07 13:35:00,33154.2,0.008855113100153961,-0.0008874700961658989
28672,0,Citizens Bank Park,1,1.7433311201689277,1.4908386759714407,WSN,-0.2005527398910685,1.3224904116421636,0.3302752293577982,-1.537432577151873,PHI,0.7115090412556352,0.301854273293563,0.5514018691588785,1.5114862278782928,-0.7276857833192146,-1.5151941458939897,-1.089090334216659,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,13,0,0,0,1,https://www.baseball-reference.com/boxes/PHI/PHI202208070.shtml,2022-08-07 13:35:00,39662.2,0.007779277052329397,0.0005956373778351364
16714,0,Oriole Park at Camden Yards,1,1.4602059501605529,-0.6870628089769346,PIT,0.0767050960161531,0.955462480026043,0.4018691588785046,-0.7649071780096691,BAL,0.5927392113629293,0.4242572851021475,0.5233644859813084,1.9038267401707964,-1.214714887193472,-1.5151941458939897,-2.2400266916614,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.7638318890761924,13,0,0,0,1,https://www.baseball-reference.com/boxes/BAL/BAL202208070.shtml,2022-08-07 13:35:00,20791.6,0.008364510557042975,4.562455653284184e-06
